step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy
920,740192,1840,0.02330044686567803,0.5,0.9736842105263158,,,
921,740754,1842,0.007840677050695173,1.0,1.0,0.00977855581229304,1.0,1.0
922,741268,1844,0.009213619672436703,1.0,1.0,,,
923,742662,1846,0.007337750315837561,1.0,1.0,,,
924,743288,1848,0.006388326564540659,1.0,1.0,,,
925,743914,1850,0.00941292271497986,1.0,1.0,,,
926,744764,1852,0.006333332667649194,1.0,1.0,,,
927,745294,1854,0.008452228580971744,1.0,1.0,,,
928,745904,1856,0.011562279132370314,1.0,1.0,,,
929,746866,1858,0.012596842083161282,1.0,1.0,0.037078816476742736,0.0,0.9473684210526315
930,747268,1860,0.005627249172615144,1.0,1.0,,,
931,748534,1862,0.009020172024627354,0.5,0.9736842105263158,,,
932,749352,1864,0.009455362352834243,1.0,1.0,,,
933,749722,1866,0.008012430882771204,1.0,1.0,,,
934,750188,1868,0.008862499561162588,1.0,1.0,,,
935,751966,1870,0.008299623383852825,1.0,1.0,,,
936,752752,1872,0.009563594945878533,1.0,1.0,,,
937,753202,1874,0.007454487163852913,1.0,1.0,0.014855987165098346,1.0,1.0
938,753508,1876,0.010984794339872673,1.0,1.0,,,
939,753734,1878,0.007912553370223174,1.0,1.0,,,
940,753992,1880,0.012367969474848665,1.0,1.0,,,
941,754426,1882,0.0076915169624020155,1.0,1.0,,,
942,754956,1884,0.006880988084387785,1.0,1.0,,,
943,755422,1886,0.0062988747565843935,1.0,1.0,,,
944,756224,1888,0.010645945784283564,1.0,1.0,,,
945,756674,1890,0.009287704833648608,1.0,1.0,0.012123798131807148,1.0,1.0
946,757236,1892,0.00966367739729167,0.5,0.9210526315789473,,,
947,758502,1894,0.015037817315174977,1.0,1.0,,,
948,759432,1896,0.009171361859822607,1.0,1.0,,,
949,759818,1898,0.009179944325958865,1.0,1.0,,,
950,760396,1900,0.008345771898149258,1.0,1.0,,,
951,760894,1902,0.009755099676830647,1.0,1.0,,,
952,761584,1904,0.0072767004320093785,1.0,1.0,,,
953,762498,1906,0.012448427122204678,1.0,1.0,0.020394210486328678,0.5,0.9736842105263158
954,762948,1908,0.00787478752540429,1.0,1.0,,,
955,763654,1910,0.009051357502199443,1.0,1.0,,,
956,766920,1912,0.007447050086818135,1.0,1.0,,,
957,769178,1914,0.00957514426376633,1.0,1.0,,,
958,769804,1916,0.008760898261463866,1.0,1.0,,,
959,770334,1918,0.009749997509828072,1.0,1.0,,,
960,770752,1920,0.006263453333026647,1.0,1.0,,,
961,771714,1922,0.006005217138951576,1.0,1.0,0.012533773121877017,1.0,1.0
962,772836,1924,0.008054268596969592,1.0,1.0,,,
963,774438,1926,0.006177857286355885,1.0,1.0,,,
964,775176,1928,0.006401323246359353,1.0,1.0,,,
965,775770,1930,0.011219475193374545,1.0,1.0,,,
966,776924,1932,0.007029735186234862,1.0,1.0,,,
967,777902,1934,0.011562152903191153,1.0,1.0,,,
968,781024,1936,0.0069487907766466565,1.0,1.0,,,
969,781250,1938,0.012542929770271124,1.0,1.0,0.024091496472503995,0.5,0.9736842105263158
970,782148,1940,0.013937163737654851,1.0,1.0,,,
971,782886,1942,0.014854311005062739,1.0,1.0,,,
972,783800,1944,0.01671284951341486,0.5,0.9736842105263158,,,
973,784234,1946,0.00998156276318331,1.0,1.0,,,
974,785132,1948,0.009745604945301106,1.0,1.0,,,
975,786206,1950,0.008056749910253437,1.0,1.0,,,
976,786592,1952,0.007027092516530161,1.0,1.0,,,
977,787922,1954,0.009558559441300052,1.0,1.0,0.02137918584473218,0.5,0.9736842105263158
978,788708,1956,0.010371005498626226,1.0,1.0,,,
979,789254,1958,0.01571053266347305,1.0,1.0,,,
980,790184,1960,0.009106008573708378,1.0,1.0,,,
981,790618,1962,0.010271788096475934,1.0,1.0,,,
982,791468,1964,0.007021956942949397,1.0,1.0,,,
983,792078,1966,0.01114655461572194,1.0,1.0,,,
984,792560,1968,0.009441477599406726,1.0,1.0,,,
985,793570,1970,0.009896531243718507,1.0,1.0,0.004806378641052645,1.0,1.0
986,794660,1972,0.0070557162546597465,1.0,1.0,,,
987,796646,1974,0.0094915460337986,1.0,1.0,,,
988,797160,1976,0.0068052673793406945,1.0,1.0,,,
989,797898,1978,0.009692098237997344,1.0,1.0,,,
990,799804,1980,0.012064373824800053,1.0,1.0,,,
991,800254,1982,0.00914418366440593,1.0,1.0,,,
992,800720,1984,0.008909830941011571,1.0,1.0,,,
993,801106,1986,0.008273619745037526,1.0,1.0,0.011104288501433615,1.0,1.0
994,801860,1988,0.009805959322887331,1.0,1.0,,,
995,802758,1990,0.008670365756276003,1.0,1.0,,,
996,803336,1992,0.010952581887252972,1.0,1.0,,,
997,804234,1994,0.00902878822415248,1.0,1.0,,,
998,804876,1996,0.007180181198964473,1.0,1.0,,,
999,805246,1998,0.011075300968376629,1.0,1.0,,,
1000,805728,2000,0.007037632808059139,1.0,1.0,,,
1001,806418,2002,0.012205466355355032,1.0,1.0,0.011533451565985583,1.0,1.0
1002,807316,2004,0.010374479758769203,1.0,1.0,,,
1003,808518,2006,0.01000181600080754,1.0,1.0,,,
1004,808904,2008,0.012494732638775896,1.0,1.0,,,
1005,809370,2010,0.011646543065713512,1.0,1.0,,,
1006,809852,2012,0.009966773956817524,1.0,1.0,,,
1007,810494,2014,0.008053031525612053,1.0,1.0,,,
1008,811056,2016,0.01247044794543448,1.0,1.0,,,
1009,811442,2018,0.011354058536434916,0.5,0.8947368421052632,0.008284209324653583,1.0,1.0
1010,812132,2020,0.006621188544959475,1.0,1.0,,,
1011,812934,2022,0.009656741078519887,1.0,1.0,,,
1012,813528,2024,0.010293157584906617,1.0,1.0,,,
1013,816202,2026,0.007466549399755038,1.0,1.0,,,
1014,817100,2028,0.008409832080740169,1.0,1.0,,,
1015,818206,2030,0.008575502553473575,1.0,1.0,,,
1016,818640,2032,0.006172556945824732,1.0,1.0,,,
1017,819746,2034,0.009577773493138193,0.0,0.9473684210526315,0.017407874141953182,0.5,0.9736842105263158
1018,820244,2036,0.007384565643496611,1.0,1.0,,,
1019,820902,2038,0.00853282291260031,1.0,1.0,,,
1020,821784,2040,0.009390666789078456,1.0,1.0,,,
1021,822458,2042,0.010157861115463792,1.0,1.0,,,
1022,824236,2044,0.008329345491620364,1.0,1.0,,,
1023,824590,2046,0.008123119091610335,1.0,1.0,,,
1024,824976,2048,0.0065624547067413865,1.0,1.0,,,
1025,827058,2050,0.007682200060905654,1.0,1.0,0.012900107639316842,0.5,0.9736842105263158
1026,828212,2052,0.010428149570738099,0.5,0.9736842105263158,,,
1027,828758,2054,0.0071699494583647855,1.0,1.0,,,
1028,829400,2056,0.00941506128468923,1.0,1.0,,,
1029,830026,2058,0.011012251879989287,1.0,1.0,,,
1030,830588,2060,0.007689709695663891,1.0,1.0,,,
1031,831118,2062,0.006952189374027832,1.0,1.0,,,
1032,831696,2064,0.008897723729702841,1.0,1.0,,,
1033,832210,2066,0.007972213143790275,1.0,1.0,0.0071510754164647305,0.5,0.9736842105263158
1034,832676,2068,0.007721031519879584,1.0,1.0,,,
1035,834550,2070,0.007432091379737542,1.0,1.0,,,
1036,835160,2072,0.009869023326862262,1.0,1.0,,,
1037,835594,2074,0.01035026406376047,1.0,1.0,,,
1038,835980,2076,0.01004860798547794,0.5,0.9736842105263158,,,
1039,837998,2078,0.007446559900010781,1.0,1.0,,,
1040,839120,2080,0.010960158964983575,1.0,1.0,,,
1041,839906,2082,0.008589872944958369,1.0,1.0,0.020772426016339957,0.5,0.9736842105263158
1042,840548,2084,0.0106346766708755,1.0,1.0,,,
1043,841078,2086,0.007479214639385844,1.0,1.0,,,
1044,841560,2088,0.010632289992080718,1.0,1.0,,,
1045,842122,2090,0.00979999240558676,1.0,1.0,,,
1046,842652,2092,0.005340539240624522,1.0,1.0,,,
1047,843230,2094,0.011413081796980577,1.0,1.0,,,
1048,845120,2096,0.007195374025099636,0.5,0.9736842105263158,,,
1049,846242,2098,0.012277733930469733,1.0,1.0,0.01977049702911223,0.5,0.9736842105263158
1050,846756,2100,0.008005632338490267,1.0,1.0,,,
1051,847686,2102,0.01094856216500911,1.0,1.0,,,
1052,848600,2104,0.007545515906181965,1.0,1.0,,,
1053,849034,2106,0.009251727090423975,1.0,1.0,,,
1054,849756,2108,0.010054630255198684,1.0,1.0,,,
1055,850110,2110,0.00978603183763431,1.0,1.0,,,
1056,850752,2112,0.012156745470013367,1.0,1.0,,,
1057,851490,2114,0.012719833798041546,1.0,1.0,0.020293060166842715,0.5,0.9736842105263158
1058,852548,2116,0.016026894694127894,1.0,1.0,,,
1059,853270,2118,0.010151700247767993,1.0,1.0,,,
1060,854552,2120,0.007227010709250513,1.0,1.0,,,
1061,855050,2122,0.008883601516220372,1.0,1.0,,,
1062,855756,2124,0.010109093639882353,1.0,1.0,,,
1063,856750,2126,0.011315317286097215,1.0,1.0,,,
1064,857072,2128,0.007630220506269943,1.0,1.0,,,
1065,858338,2130,0.0072825179345034395,1.0,1.0,0.019802060903414645,0.5,0.9736842105263158
1066,858660,2132,0.009265638071179291,1.0,1.0,,,
1067,859110,2134,0.005720110597450849,1.0,1.0,,,
1068,859640,2136,0.009372693715682836,1.0,1.0,,,
1069,861210,2138,0.008251117598121246,1.0,1.0,,,
1070,861852,2140,0.00823325713953069,1.0,1.0,,,
1071,862814,2142,0.007071829539472633,1.0,1.0,,,
1072,863408,2144,0.01238564013684085,1.0,1.0,,,
1073,864002,2146,0.009102313056608892,1.0,1.0,0.036349144614462425,0.5,0.9736842105263158
1074,864788,2148,0.010304280022931546,1.0,1.0,,,
1075,865942,2150,0.012523940842602275,1.0,1.0,,,
1076,866632,2152,0.00815724235385983,1.0,1.0,,,
1077,867466,2154,0.010250332714545656,1.0,1.0,,,
1078,868220,2156,0.009910492987384657,1.0,1.0,,,
1079,868606,2158,0.004899185030271384,1.0,1.0,,,
1080,870976,2160,0.006879052532056133,1.0,1.0,,,
1081,871426,2162,0.009917890327748136,1.0,1.0,0.02539483856366897,0.5,0.9736842105263158
1082,871844,2164,0.008834535953869165,1.0,1.0,,,
1083,872486,2166,0.010134383947347215,0.0,0.9210526315789473,,,
1084,873080,2168,0.006523152722749274,1.0,1.0,,,
1085,873850,2170,0.007520053555857667,1.0,1.0,,,
1086,874876,2172,0.006177176025366361,1.0,1.0,,,
1087,875678,2174,0.007381432332960118,1.0,1.0,,,
1088,876032,2176,0.009022992864155735,1.0,1.0,,,
1089,876882,2178,0.008766322812655856,1.0,1.0,0.021424712338999168,0.5,0.9736842105263158
1090,877524,2180,0.008563136131639362,1.0,1.0,,,
1091,878582,2182,0.011607495917678663,1.0,1.0,,,
1092,879016,2184,0.010431188325398149,1.0,1.0,,,
1093,881530,2186,0.009232976127175269,1.0,1.0,,,
1094,881804,2188,0.009128911427950415,1.0,1.0,,,
1095,882222,2190,0.007906869103865065,1.0,1.0,,,
1096,883120,2192,0.007870438362169512,1.0,1.0,,,
1097,883602,2194,0.0059831903199405925,1.0,1.0,0.03131273230421211,0.0,0.9473684210526315
1098,884052,2196,0.008093470059829758,1.0,1.0,,,
1099,884774,2198,0.009850973714413267,1.0,1.0,,,
1100,885272,2200,0.009281816072079714,1.0,1.0,,,
1101,885722,2202,0.007822646471765969,1.0,1.0,,,
1102,886396,2204,0.009477105977151621,1.0,1.0,,,
1103,886974,2206,0.011069950586423318,1.0,1.0,,,
1104,888128,2208,0.0051379020540947284,1.0,1.0,,,
1105,888898,2210,0.010487503033766681,1.0,1.0,0.02988132134221075,0.0,0.9473684210526315
1106,889252,2212,0.010224932300219399,1.0,1.0,,,
1107,889478,2214,0.008370650678917348,1.0,1.0,,,
1108,889880,2216,0.012427071974286526,1.0,1.0,,,
1109,890586,2218,0.008888999984081509,1.0,1.0,,,
1110,890940,2220,0.01634525602664683,1.0,1.0,,,
1111,891870,2222,0.007516822597507149,1.0,1.0,,,
1112,892176,2224,0.008390616869545977,1.0,1.0,,,
1113,893042,2226,0.007494314486229543,1.0,1.0,0.028974338723569304,0.0,0.9473684210526315
1114,893540,2228,0.007870172171617697,1.0,1.0,,,
1115,894166,2230,0.027288365065525955,0.5,0.9736842105263158,,,
1116,895176,2232,0.00897603779218514,1.0,1.0,,,
1117,895882,2234,0.010367629065579973,1.0,1.0,,,
1118,896492,2236,0.011766340514022342,1.0,1.0,,,
1119,896782,2238,0.009891249751228856,1.0,1.0,,,
1120,897440,2240,0.01016904778434805,1.0,1.0,,,
1121,898066,2242,0.008753376712715467,1.0,1.0,0.057326808408262445,0.0,0.9473684210526315
1122,898772,2244,0.009449280615652962,1.0,1.0,,,
1123,899782,2246,0.006384267270529341,1.0,1.0,,,
1124,900680,2248,0.0063376295455107815,1.0,1.0,,,
1125,901386,2250,0.008701222344681434,1.0,1.0,,,
1126,901980,2252,0.006580771990259482,1.0,1.0,,,
1127,903006,2254,0.0065801971456317,1.0,1.0,,,
1128,903472,2256,0.007148743108349171,1.0,1.0,,,
1129,904370,2258,0.00794598284631171,1.0,1.0,0.03484987544755594,0.0,0.9473684210526315
1130,905956,2260,0.007082704096819726,1.0,1.0,,,
1131,906342,2262,0.00809545437321396,1.0,1.0,,,
1132,907544,2264,0.010569546631883787,1.0,1.0,,,
1133,907914,2266,0.010504305694244107,1.0,1.0,,,
1134,908908,2268,0.005292752988208902,1.0,1.0,,,
1135,909566,2270,0.010793599712973464,1.0,1.0,,,
1136,910096,2272,0.008231855527035831,1.0,1.0,,,
1137,910866,2274,0.006250847810919593,1.0,1.0,0.01850567931177605,0.0,0.9473684210526315
1138,911348,2276,0.008235734625798045,1.0,1.0,,,
1139,912134,2278,0.006801503055205152,1.0,1.0,,,
1140,913368,2280,0.0054770278563725135,1.0,1.0,,,
1141,913914,2282,0.0076348325109052055,1.0,1.0,,,
1142,914364,2284,0.005176669513271004,1.0,1.0,,,
1143,914990,2286,0.006243687406477401,1.0,1.0,,,
1144,916608,2288,0.007605368373830504,1.0,1.0,,,
1145,917746,2290,0.008692467910806608,1.0,1.0,0.012584653211169061,0.5,0.9736842105263158
1146,918420,2292,0.008119252777229934,1.0,1.0,,,
1147,919686,2294,0.009541394403842721,0.5,0.9736842105263158,,,
1148,920088,2296,0.006936798649567663,1.0,1.0,,,
1149,920986,2298,0.008623329302009422,1.0,1.0,,,
1150,921548,2300,0.010151392535357465,1.0,1.0,,,
1151,921902,2302,0.016390150473188606,0.5,0.9736842105263158,,,
1152,922608,2304,0.008857752013292999,1.0,1.0,,,
1153,923874,2306,0.007105252912963153,1.0,1.0,0.016624215488251087,0.5,0.9736842105263158
1154,924980,2308,0.00976398742341241,1.0,1.0,,,
1155,925414,2310,0.008572350227836189,1.0,1.0,,,
1156,927880,2312,0.009184463343485027,0.5,0.9736842105263158,,,
1157,928330,2314,0.00967878471899046,1.0,1.0,,,
1158,928924,2316,0.00811429059063636,1.0,1.0,,,
1159,929486,2318,0.007134729530626179,1.0,1.0,,,
1160,930096,2320,0.011321237125081393,1.0,1.0,,,
1161,930386,2322,0.016919387107549495,0.5,0.9736842105263158,0.03782012779378925,0.0,0.9473684210526315
1162,930596,2324,0.012066238028074367,1.0,1.0,,,
1163,931894,2326,0.009093113713714265,1.0,1.0,,,
1164,933448,2328,0.0078106728605510335,1.0,1.0,,,
1165,933770,2330,0.009076542573218865,1.0,1.0,,,
1166,934732,2332,0.0071735644509099495,1.0,1.0,,,
1167,935326,2334,0.007123721259999428,1.0,1.0,,,
1168,936064,2336,0.015348479992118582,1.0,1.0,,,
1169,936690,2338,0.009099900566287213,1.0,1.0,0.02435620891716642,0.0,0.9473684210526315
1170,938708,2340,0.010371830761063402,1.0,1.0,,,
1171,939686,2342,0.006030373374829322,1.0,1.0,,,
1172,940200,2344,0.007446222156458112,1.0,1.0,,,
1173,942810,2346,0.006460342074263668,1.0,1.0,,,
1174,943196,2348,0.008221460826349744,1.0,1.0,,,
1175,943934,2350,0.011473235449695677,1.0,1.0,,,
1176,944976,2352,0.008625865751977909,1.0,1.0,,,
1177,945858,2354,0.005464577634638783,1.0,1.0,0.01766140584926111,0.5,0.9736842105263158
1178,947332,2356,0.010529233397711115,1.0,1.0,,,
1179,948006,2358,0.008031665505846164,1.0,1.0,,,
1180,949000,2360,0.0057357219661620055,1.0,1.0,,,
1181,949370,2362,0.009838352821008839,1.0,1.0,,,
1182,949804,2364,0.012240888001340622,1.0,1.0,,,
1183,950174,2366,0.0080627599579333,1.0,1.0,,,
1184,950624,2368,0.008740831905576714,1.0,1.0,,,
1185,952786,2370,0.005407253997927751,1.0,1.0,0.01409609766439723,1.0,1.0
1186,953444,2372,0.008996627621445433,1.0,1.0,,,
1187,954054,2374,0.014056873829257303,0.5,0.9736842105263158,,,
1188,957432,2376,0.007118908244406896,1.0,1.0,,,
1189,957898,2378,0.014830416536423143,0.5,0.8947368421052632,,,
1190,958892,2380,0.007442054214168435,1.0,1.0,,,
1191,959422,2382,0.012538173980299636,1.0,1.0,,,
1192,959984,2384,0.008297396451470488,1.0,1.0,,,
1193,960258,2386,0.010265344453724309,1.0,1.0,0.01543342594784044,1.0,1.0
1194,960836,2388,0.012794130466113909,1.0,1.0,,,
1195,961174,2390,0.010928955239183295,1.0,1.0,,,
1196,962024,2392,0.011427954062458643,1.0,1.0,,,
1197,962634,2394,0.009853966208959125,1.0,1.0,,,
1198,963004,2396,0.009016951257412998,1.0,1.0,,,
1199,963406,2398,0.006618743844930117,1.0,1.0,,,
1200,963712,2400,0.008877732590393128,1.0,1.0,,,
1201,964418,2402,0.00943584424475443,1.0,1.0,0.01880344706337083,0.5,0.9736842105263158
1202,964820,2404,0.006818867131220594,1.0,1.0,,,
1203,965286,2406,0.011997559556326457,0.5,0.9736842105263158,,,
1204,965688,2408,0.008006784634159422,1.0,1.0,,,
1205,966218,2410,0.00488118259609153,1.0,1.0,,,
1206,966476,2412,0.011494596714234159,1.0,1.0,,,
1207,966910,2414,0.00684840018122501,1.0,1.0,,,
1208,967328,2416,0.00953271422225458,1.0,1.0,,,
1209,968018,2418,0.010372005293570128,1.0,1.0,0.013414099411780615,0.5,0.9736842105263158
1210,968868,2420,0.0069984068750023705,1.0,1.0,,,
1211,969798,2422,0.010586514145787033,1.0,1.0,,,
1212,970472,2424,0.006033564827480142,1.0,1.0,,,
1213,970922,2426,0.007022449699387452,1.0,1.0,,,
1214,971212,2428,0.007393050455490745,1.0,1.0,,,
1215,971726,2430,0.008990435046969104,1.0,1.0,,,
1216,972352,2432,0.009156732709825307,1.0,1.0,,,
1217,973250,2434,0.009497761619186125,1.0,1.0,0.008637515713583266,1.0,1.0
1218,974340,2436,0.007776185814202631,1.0,1.0,,,
1219,975142,2438,0.0064347341136578706,1.0,1.0,,,
1220,975736,2440,0.008739347306851877,1.0,1.0,,,
1221,976122,2442,0.00871177189708044,0.5,0.9736842105263158,,,
1222,976604,2444,0.009746485099388224,1.0,1.0,,,
1223,977118,2446,0.008167926915517498,1.0,1.0,,,
1224,977600,2448,0.014265278968530033,0.5,0.9736842105263158,,,
1225,977986,2450,0.008858378105379766,1.0,1.0,0.007898668927899173,1.0,1.0
1226,978548,2452,0.010474912424542765,1.0,1.0,,,
1227,979014,2454,0.007029104777913881,1.0,1.0,,,
1228,980344,2456,0.007180802316446262,1.0,1.0,,,
1229,981178,2458,0.009471326814948137,1.0,1.0,,,
1230,982364,2460,0.012427685416240706,1.0,1.0,,,
1231,985182,2462,0.007876377517968396,1.0,1.0,,,
1232,985616,2464,0.011910177046225049,1.0,1.0,,,
1233,986066,2466,0.011700902182062328,1.0,1.0,0.01814736095069275,0.5,0.9736842105263158
1234,986532,2468,0.006391576985141018,1.0,1.0,,,
1235,987158,2470,0.006695053551584538,1.0,1.0,,,
1236,987928,2472,0.0075764988233763325,1.0,1.0,,,
1237,988490,2474,0.008652691594603133,1.0,1.0,,,
1238,990412,2476,0.008649915811811966,1.0,1.0,,,
1239,991118,2478,0.0074243905610068585,1.0,1.0,,,
1240,991696,2480,0.009399730980718581,1.0,1.0,,,
1241,992450,2482,0.006556994294875153,1.0,1.0,0.012364161728947021,0.5,0.9736842105263158
1242,993028,2484,0.010513375798047238,1.0,1.0,,,
1243,993558,2486,0.010274120902751002,1.0,1.0,,,
1244,993784,2488,0.00914898004972534,1.0,1.0,,,
1245,994186,2490,0.015921280916479076,1.0,1.0,,,
1246,994828,2492,0.008030941159096468,1.0,1.0,,,
1247,995630,2494,0.008806982144777781,1.0,1.0,,,
1248,997264,2496,0.007948046158214032,1.0,1.0,,,
1249,998274,2498,0.007093377976106807,1.0,1.0,0.014625389688780197,0.5,0.9736842105263158
1250,998724,2500,0.0049107075838860014,1.0,1.0,,,
1251,999174,2502,0.018000814417956066,0.5,0.9736842105263158,,,
1252,1000296,2504,0.009231102769484217,1.0,1.0,,,
1253,1000618,2506,0.008841078652731198,1.0,1.0,,,
1254,1002284,2508,0.005542572625580692,1.0,1.0,,,
1255,1002830,2510,0.010314621818512275,1.0,1.0,,,
1256,1004208,2512,0.00795601663570896,1.0,1.0,,,
1257,1004914,2514,0.009435210473921353,1.0,1.0,0.011785333364374592,0.5,0.9736842105263158
1258,1005172,2516,0.00914124962758182,1.0,1.0,,,
1259,1006038,2518,0.012151304590778247,0.5,0.9736842105263158,,,
1260,1008936,2520,0.006245715054405293,1.0,1.0,,,
1261,1009306,2522,0.006894553368144478,1.0,1.0,,,
1262,1009628,2524,0.008336960711133724,1.0,1.0,,,
1263,1010702,2526,0.008557300519862672,0.5,0.9736842105263158,,,
1264,1012368,2528,0.006189176990573333,1.0,1.0,,,
1265,1013426,2530,0.008751003979552679,1.0,1.0,0.009010103504256049,1.0,1.0
1266,1014068,2532,0.014794148822454565,0.5,0.9736842105263158,,,
1267,1014582,2534,0.006375698111815585,1.0,1.0,,,
1268,1015144,2536,0.009184817582237676,1.0,1.0,,,
1269,1017770,2538,0.008155624659257918,1.0,1.0,,,
1270,1018668,2540,0.007634811326475079,1.0,1.0,,,
1271,1019166,2542,0.011283143277076978,1.0,1.0,,,
1272,1019632,2544,0.010251999402899442,1.0,1.0,,,
1273,1020178,2546,0.008391088960901107,1.0,1.0,0.018515329142008992,0.0,0.9473684210526315
1274,1020468,2548,0.008559302081105518,1.0,1.0,,,
1275,1021590,2550,0.008353494938266696,1.0,1.0,,,
1276,1022120,2552,0.0078006621903265565,1.0,1.0,,,
1277,1022778,2554,0.011362585292645087,1.0,1.0,,,
1278,1023564,2556,0.010411600365377728,1.0,1.0,,,
1279,1024190,2558,0.011675503509116643,1.0,1.0,,,
1280,1025040,2560,0.008942365851951923,1.0,1.0,,,
1281,1025762,2562,0.007037548256415354,1.0,1.0,0.04140215573204194,0.0,0.9473684210526315
1282,1027316,2564,0.009514420266600035,1.0,1.0,,,
1283,1028406,2566,0.006588421531019456,1.0,1.0,,,
1284,1029000,2568,0.008757069864190274,1.0,1.0,,,
1285,1030810,2570,0.006505324875373019,1.0,1.0,,,
1286,1031724,2572,0.010879308597539557,1.0,1.0,,,
1287,1032254,2574,0.012114679943469892,1.0,1.0,,,
1288,1032800,2576,0.01042455938669864,1.0,1.0,,,
1289,1033170,2578,0.010256239775282368,1.0,1.0,0.0481395304836349,0.0,0.9473684210526315
1290,1033860,2580,0.00959448361456776,1.0,1.0,,,
1291,1034358,2582,0.005959971208868423,1.0,1.0,,,
1292,1035624,2584,0.00878448728414743,1.0,1.0,,,
1293,1036810,2586,0.00636219932176458,1.0,1.0,,,
1294,1037340,2588,0.009686962458156574,1.0,1.0,,,
1295,1038638,2590,0.011828573486198545,1.0,1.0,,,
1296,1039424,2592,0.010651342193250887,1.0,1.0,,,
1297,1039986,2594,0.015707297307852194,0.5,0.9736842105263158,0.028257371596180112,0.5,0.9736842105263158
1298,1041508,2596,0.007739300987199398,1.0,1.0,,,
1299,1043062,2598,0.007943609620297179,0.5,0.9736842105263158,,,
1300,1043320,2600,0.011119104905629515,1.0,1.0,,,
1301,1043802,2602,0.015268883637680478,1.0,1.0,,,
1302,1044220,2604,0.008565843958129591,1.0,1.0,,,
1303,1045102,2606,0.006744287410079653,1.0,1.0,,,
1304,1045792,2608,0.008170850883691199,1.0,1.0,,,
1305,1046994,2610,0.00917179992215904,1.0,1.0,0.012042757503267595,0.5,0.9736842105263158
1306,1047476,2612,0.010727422153846996,1.0,1.0,,,
1307,1047990,2614,0.006712560959224043,1.0,1.0,,,
1308,1048888,2616,0.008520161324692896,1.0,1.0,,,
1309,1049818,2618,0.010918970544893174,1.0,1.0,,,
1310,1050300,2620,0.008996534146787345,1.0,1.0,,,
1311,1050670,2622,0.01153329525643145,1.0,1.0,,,
1312,1051648,2624,0.006807262357983085,1.0,1.0,,,
1313,1052018,2626,0.010869344279313247,1.0,1.0,0.03875937904916804,0.0,0.9473684210526315
1314,1053844,2628,0.007071922779506728,1.0,1.0,,,
1315,1054646,2630,0.008939296283076643,1.0,1.0,,,
1316,1055816,2632,0.009048027209562222,1.0,1.0,,,
1317,1056426,2634,0.006028524480132644,1.0,1.0,,,
1318,1057564,2636,0.006092826778174315,1.0,1.0,,,
1319,1058190,2638,0.007859682158364037,1.0,1.0,,,
1320,1059200,2640,0.011400676083607834,1.0,1.0,,,
1321,1059746,2642,0.012926930699399907,1.0,1.0,0.02753883987253742,0.5,0.9736842105263158
1322,1060532,2644,0.007158080286353856,1.0,1.0,,,
1323,1060934,2646,0.010155383647680816,1.0,1.0,,,
1324,1061416,2648,0.008594436937135885,1.0,1.0,,,
1325,1062010,2650,0.005874455439201185,1.0,1.0,,,
1326,1062668,2652,0.009551433331292568,1.0,1.0,,,
1327,1063006,2654,0.004465128797028491,1.0,1.0,,,
1328,1063664,2656,0.008328053043738248,1.0,1.0,,,
1329,1065794,2658,0.012222910252312962,1.0,1.0,0.01458088620233322,0.5,0.9736842105263158
1330,1067204,2660,0.012040975446891523,1.0,1.0,,,
1331,1070918,2662,0.00998470946760582,1.0,1.0,,,
1332,1072904,2664,0.009989260234809758,1.0,1.0,,,
1333,1073290,2666,0.007084389424260332,1.0,1.0,,,
1334,1074108,2668,0.008321852804447465,1.0,1.0,,,
1335,1074958,2670,0.014950760015334805,1.0,1.0,,,
1336,1075552,2672,0.008037824156840546,1.0,1.0,,,
1337,1075874,2674,0.00719450526135172,1.0,1.0,0.0099978292648492,1.0,1.0
1338,1077092,2676,0.007573440210233297,1.0,1.0,,,
1339,1078326,2678,0.007629517529099148,1.0,1.0,,,
1340,1078600,2680,0.008389737728096078,1.0,1.0,,,
1341,1079226,2682,0.010918053995539878,1.0,1.0,,,
1342,1079772,2684,0.008061305071511624,1.0,1.0,,,
1343,1080302,2686,0.01065493263049322,0.5,0.9473684210526315,,,
1344,1080832,2688,0.00785120729517134,1.0,1.0,,,
1345,1081522,2690,0.01132527593512639,1.0,1.0,0.031581404317247354,0.0,0.9473684210526315
1346,1081940,2692,0.008592500376295014,1.0,1.0,,,
1347,1082454,2694,0.010562745543143005,1.0,1.0,,,
1348,1083000,2696,0.008857510548624848,1.0,1.0,,,
1349,1083578,2698,0.008913684551398968,1.0,1.0,,,
1350,1084044,2700,0.0075875653309725654,1.0,1.0,,,
1351,1084478,2702,0.009962595797533726,1.0,1.0,,,
1352,1085136,2704,0.008600640586439444,1.0,1.0,,,
1353,1085650,2706,0.012943770582042553,0.5,0.868421052631579,0.01657963268834017,0.5,0.9736842105263158
1354,1086324,2708,0.01020223340617155,1.0,1.0,,,
1355,1086854,2710,0.005832315922429107,1.0,1.0,,,
1356,1087960,2712,0.0076780743417809725,1.0,1.0,,,
1357,1088218,2714,0.006822245656746952,1.0,1.0,,,
1358,1088892,2716,0.006544589590567822,1.0,1.0,,,
1359,1090110,2718,0.008831397708135123,1.0,1.0,,,
